,Timestamp,value,classification,date,Trade_date
2261,2024-04-14 05:30:00,72,Greed,2024-04-14,2024-04-14
2262,2024-04-15 05:30:00,74,Greed,2024-04-15,2024-04-15
2263,2024-04-16 05:30:00,65,Greed,2024-04-16,2024-04-16
2264,2024-04-17 05:30:00,67,Greed,2024-04-17,2024-04-17
2265,2024-04-18 05:30:00,57,Greed,2024-04-18,2024-04-18
2266,2024-04-19 05:30:00,66,Greed,2024-04-19,2024-04-19
2267,2024-04-20 05:30:00,66,Greed,2024-04-20,2024-04-20
2268,2024-04-21 05:30:00,72,Greed,2024-04-21,2024-04-21
2269,2024-04-22 05:30:00,73,Greed,2024-04-22,2024-04-22
2270,2024-04-23 05:30:00,71,Greed,2024-04-23,2024-04-23
2271,2024-04-24 05:30:00,72,Greed,2024-04-24,2024-04-24
2272,2024-04-25 05:30:00,72,Greed,2024-04-25,2024-04-25
2273,2024-04-26 05:30:00,70,Greed,2024-04-26,2024-04-26
2274,2024-04-27 05:30:00,67,Greed,2024-04-27,2024-04-27
2275,2024-04-28 05:30:00,65,Greed,2024-04-28,2024-04-28
2276,2024-04-29 05:30:00,67,Greed,2024-04-29,2024-04-29
2277,2024-04-30 05:30:00,67,Greed,2024-04-30,2024-04-30
2278,2024-05-01 05:30:00,54,Neutral,2024-05-01,2024-05-01
2279,2024-05-02 05:30:00,43,Fear,2024-05-02,2024-05-02
2280,2024-05-03 05:30:00,48,Neutral,2024-05-03,2024-05-03
2281,2024-05-04 05:30:00,67,Greed,2024-05-04,2024-05-04
2282,2024-05-05 05:30:00,69,Greed,2024-05-05,2024-05-05
2283,2024-05-06 05:30:00,71,Greed,2024-05-06,2024-05-06
2284,2024-05-07 05:30:00,68,Greed,2024-05-07,2024-05-07
2285,2024-05-08 05:30:00,64,Greed,2024-05-08,2024-05-08
2286,2024-05-09 05:30:00,55,Greed,2024-05-09,2024-05-09
2287,2024-05-10 05:30:00,66,Greed,2024-05-10,2024-05-10
2288,2024-05-11 05:30:00,53,Neutral,2024-05-11,2024-05-11
2289,2024-05-12 05:30:00,56,Greed,2024-05-12,2024-05-12
2290,2024-05-13 05:30:00,57,Greed,2024-05-13,2024-05-13
2291,2024-05-14 05:30:00,66,Greed,2024-05-14,2024-05-14
2292,2024-05-15 05:30:00,64,Greed,2024-05-15,2024-05-15
2293,2024-05-16 05:30:00,70,Greed,2024-05-16,2024-05-16
2294,2024-05-17 05:30:00,74,Greed,2024-05-17,2024-05-17
2295,2024-05-18 05:30:00,73,Greed,2024-05-18,2024-05-18
2296,2024-05-19 05:30:00,72,Greed,2024-05-19,2024-05-19
2297,2024-05-20 05:30:00,70,Greed,2024-05-20,2024-05-20
2298,2024-05-21 05:30:00,76,Extreme Greed,2024-05-21,2024-05-21
2299,2024-05-22 05:30:00,76,Extreme Greed,2024-05-22,2024-05-22
2300,2024-05-23 05:30:00,76,Extreme Greed,2024-05-23,2024-05-23
2301,2024-05-24 05:30:00,74,Greed,2024-05-24,2024-05-24
2302,2024-05-25 05:30:00,76,Extreme Greed,2024-05-25,2024-05-25
2303,2024-05-26 05:30:00,75,Extreme Greed,2024-05-26,2024-05-26
2304,2024-05-27 05:30:00,74,Greed,2024-05-27,2024-05-27
2305,2024-05-28 05:30:00,72,Greed,2024-05-28,2024-05-28
2306,2024-05-29 05:30:00,72,Greed,2024-05-29,2024-05-29
2307,2024-05-30 05:30:00,73,Greed,2024-05-30,2024-05-30
2308,2024-05-31 05:30:00,73,Greed,2024-05-31,2024-05-31
2309,2024-06-01 05:30:00,72,Greed,2024-06-01,2024-06-01
2310,2024-06-02 05:30:00,73,Greed,2024-06-02,2024-06-02
2311,2024-06-03 05:30:00,73,Greed,2024-06-03,2024-06-03
2312,2024-06-04 05:30:00,73,Greed,2024-06-04,2024-06-04
2313,2024-06-05 05:30:00,75,Extreme Greed,2024-06-05,2024-06-05
2314,2024-06-06 05:30:00,78,Extreme Greed,2024-06-06,2024-06-06
2315,2024-06-07 05:30:00,77,Extreme Greed,2024-06-07,2024-06-07
2316,2024-06-08 05:30:00,72,Greed,2024-06-08,2024-06-08
2317,2024-06-09 05:30:00,75,Extreme Greed,2024-06-09,2024-06-09
2318,2024-06-10 05:30:00,72,Greed,2024-06-10,2024-06-10
2319,2024-06-11 05:30:00,74,Greed,2024-06-11,2024-06-11
2320,2024-06-12 05:30:00,72,Greed,2024-06-12,2024-06-12
2321,2024-06-13 05:30:00,70,Greed,2024-06-13,2024-06-13
2322,2024-06-14 05:30:00,74,Greed,2024-06-14,2024-06-14
2323,2024-06-15 05:30:00,74,Greed,2024-06-15,2024-06-15
2324,2024-06-16 05:30:00,71,Greed,2024-06-16,2024-06-16
2325,2024-06-17 05:30:00,71,Greed,2024-06-17,2024-06-17
2326,2024-06-18 05:30:00,74,Greed,2024-06-18,2024-06-18
2327,2024-06-19 05:30:00,64,Greed,2024-06-19,2024-06-19
2328,2024-06-20 05:30:00,60,Greed,2024-06-20,2024-06-20
2329,2024-06-21 05:30:00,63,Greed,2024-06-21,2024-06-21
2330,2024-06-22 05:30:00,53,Neutral,2024-06-22,2024-06-22
2331,2024-06-23 05:30:00,55,Greed,2024-06-23,2024-06-23
2332,2024-06-24 05:30:00,51,Neutral,2024-06-24,2024-06-24
2333,2024-06-25 05:30:00,30,Fear,2024-06-25,2024-06-25
2334,2024-06-26 05:30:00,46,Neutral,2024-06-26,2024-06-26
2335,2024-06-27 05:30:00,40,Fear,2024-06-27,2024-06-27
2336,2024-06-28 05:30:00,47,Neutral,2024-06-28,2024-06-28
2337,2024-06-29 05:30:00,30,Fear,2024-06-29,2024-06-29
2338,2024-06-30 05:30:00,47,Neutral,2024-06-30,2024-06-30
2339,2024-07-01 05:30:00,53,Neutral,2024-07-01,2024-07-01
2340,2024-07-02 05:30:00,51,Neutral,2024-07-02,2024-07-02
2341,2024-07-03 05:30:00,50,Neutral,2024-07-03,2024-07-03
2342,2024-07-04 05:30:00,44,Fear,2024-07-04,2024-07-04
2343,2024-07-05 05:30:00,29,Fear,2024-07-05,2024-07-05
2344,2024-07-06 05:30:00,26,Fear,2024-07-06,2024-07-06
2345,2024-07-07 05:30:00,29,Fear,2024-07-07,2024-07-07
2346,2024-07-08 05:30:00,28,Fear,2024-07-08,2024-07-08
2347,2024-07-09 05:30:00,27,Fear,2024-07-09,2024-07-09
2348,2024-07-10 05:30:00,28,Fear,2024-07-10,2024-07-10
2349,2024-07-11 05:30:00,29,Fear,2024-07-11,2024-07-11
2350,2024-07-12 05:30:00,25,Fear,2024-07-12,2024-07-12
2351,2024-07-13 05:30:00,25,Fear,2024-07-13,2024-07-13
2352,2024-07-14 05:30:00,33,Fear,2024-07-14,2024-07-14
2353,2024-07-15 05:30:00,52,Neutral,2024-07-15,2024-07-15
2354,2024-07-16 05:30:00,65,Greed,2024-07-16,2024-07-16
2355,2024-07-17 05:30:00,69,Greed,2024-07-17,2024-07-17
2356,2024-07-18 05:30:00,61,Greed,2024-07-18,2024-07-18
2357,2024-07-19 05:30:00,60,Greed,2024-07-19,2024-07-19
2358,2024-07-20 05:30:00,74,Greed,2024-07-20,2024-07-20
2359,2024-07-21 05:30:00,74,Greed,2024-07-21,2024-07-21
2360,2024-07-22 05:30:00,70,Greed,2024-07-22,2024-07-22
2361,2024-07-23 05:30:00,71,Greed,2024-07-23,2024-07-23
2362,2024-07-24 05:30:00,69,Greed,2024-07-24,2024-07-24
2363,2024-07-25 05:30:00,68,Greed,2024-07-25,2024-07-25
2364,2024-07-26 05:30:00,68,Greed,2024-07-26,2024-07-26
2365,2024-07-27 05:30:00,72,Greed,2024-07-27,2024-07-27
2366,2024-07-28 05:30:00,71,Greed,2024-07-28,2024-07-28
2367,2024-07-29 05:30:00,74,Greed,2024-07-29,2024-07-29
2368,2024-07-30 05:30:00,67,Greed,2024-07-30,2024-07-30
2369,2024-07-31 05:30:00,61,Greed,2024-07-31,2024-07-31
2370,2024-08-01 05:30:00,52,Neutral,2024-08-01,2024-08-01
2371,2024-08-02 05:30:00,57,Greed,2024-08-02,2024-08-02
2372,2024-08-03 05:30:00,37,Fear,2024-08-03,2024-08-03
2373,2024-08-04 05:30:00,34,Fear,2024-08-04,2024-08-04
2374,2024-08-05 05:30:00,26,Fear,2024-08-05,2024-08-05
2375,2024-08-06 05:30:00,17,Extreme Fear,2024-08-06,2024-08-06
2376,2024-08-07 05:30:00,29,Fear,2024-08-07,2024-08-07
2377,2024-08-08 05:30:00,20,Extreme Fear,2024-08-08,2024-08-08
2378,2024-08-09 05:30:00,48,Neutral,2024-08-09,2024-08-09
2379,2024-08-10 05:30:00,40,Fear,2024-08-10,2024-08-10
2380,2024-08-11 05:30:00,39,Fear,2024-08-11,2024-08-11
2381,2024-08-12 05:30:00,25,Fear,2024-08-12,2024-08-12
2382,2024-08-13 05:30:00,31,Fear,2024-08-13,2024-08-13
2383,2024-08-14 05:30:00,30,Fear,2024-08-14,2024-08-14
2384,2024-08-15 05:30:00,29,Fear,2024-08-15,2024-08-15
2385,2024-08-16 05:30:00,27,Fear,2024-08-16,2024-08-16
2386,2024-08-17 05:30:00,25,Fear,2024-08-17,2024-08-17
2387,2024-08-18 05:30:00,31,Fear,2024-08-18,2024-08-18
2388,2024-08-19 05:30:00,28,Fear,2024-08-19,2024-08-19
2389,2024-08-20 05:30:00,30,Fear,2024-08-20,2024-08-20
2390,2024-08-21 05:30:00,26,Fear,2024-08-21,2024-08-21
2391,2024-08-22 05:30:00,39,Fear,2024-08-22,2024-08-22
2392,2024-08-23 05:30:00,34,Fear,2024-08-23,2024-08-23
2393,2024-08-24 05:30:00,56,Greed,2024-08-24,2024-08-24
2394,2024-08-25 05:30:00,54,Neutral,2024-08-25,2024-08-25
2395,2024-08-26 05:30:00,55,Greed,2024-08-26,2024-08-26
2396,2024-08-27 05:30:00,48,Neutral,2024-08-27,2024-08-27
2397,2024-08-28 05:30:00,30,Fear,2024-08-28,2024-08-28
2398,2024-08-29 05:30:00,29,Fear,2024-08-29,2024-08-29
2399,2024-08-30 05:30:00,34,Fear,2024-08-30,2024-08-30
2400,2024-08-31 05:30:00,29,Fear,2024-08-31,2024-08-31
2401,2024-09-01 05:30:00,26,Fear,2024-09-01,2024-09-01
2402,2024-09-02 05:30:00,26,Fear,2024-09-02,2024-09-02
2403,2024-09-03 05:30:00,26,Fear,2024-09-03,2024-09-03
2404,2024-09-04 05:30:00,27,Fear,2024-09-04,2024-09-04
2405,2024-09-05 05:30:00,29,Fear,2024-09-05,2024-09-05
2406,2024-09-06 05:30:00,22,Extreme Fear,2024-09-06,2024-09-06
2407,2024-09-07 05:30:00,23,Extreme Fear,2024-09-07,2024-09-07
2408,2024-09-08 05:30:00,29,Fear,2024-09-08,2024-09-08
2409,2024-09-09 05:30:00,26,Fear,2024-09-09,2024-09-09
2410,2024-09-10 05:30:00,33,Fear,2024-09-10,2024-09-10
2411,2024-09-11 05:30:00,37,Fear,2024-09-11,2024-09-11
2412,2024-09-12 05:30:00,31,Fear,2024-09-12,2024-09-12
2413,2024-09-13 05:30:00,32,Fear,2024-09-13,2024-09-13
2414,2024-09-14 05:30:00,50,Neutral,2024-09-14,2024-09-14
2415,2024-09-15 05:30:00,51,Neutral,2024-09-15,2024-09-15
2416,2024-09-16 05:30:00,39,Fear,2024-09-16,2024-09-16
2417,2024-09-17 05:30:00,33,Fear,2024-09-17,2024-09-17
2418,2024-09-18 05:30:00,45,Neutral,2024-09-18,2024-09-18
2419,2024-09-19 05:30:00,49,Neutral,2024-09-19,2024-09-19
2420,2024-09-20 05:30:00,54,Neutral,2024-09-20,2024-09-20
2421,2024-09-21 05:30:00,54,Neutral,2024-09-21,2024-09-21
2422,2024-09-22 05:30:00,52,Neutral,2024-09-22,2024-09-22
2423,2024-09-23 05:30:00,50,Neutral,2024-09-23,2024-09-23
2424,2024-09-24 05:30:00,54,Neutral,2024-09-24,2024-09-24
2425,2024-09-25 05:30:00,59,Greed,2024-09-25,2024-09-25
2426,2024-09-26 05:30:00,50,Neutral,2024-09-26,2024-09-26
2427,2024-09-27 05:30:00,61,Greed,2024-09-27,2024-09-27
2428,2024-09-28 05:30:00,64,Greed,2024-09-28,2024-09-28
2429,2024-09-29 05:30:00,63,Greed,2024-09-29,2024-09-29
2430,2024-09-30 05:30:00,61,Greed,2024-09-30,2024-09-30
2431,2024-10-01 05:30:00,50,Neutral,2024-10-01,2024-10-01
2432,2024-10-02 05:30:00,42,Fear,2024-10-02,2024-10-02
2433,2024-10-03 05:30:00,37,Fear,2024-10-03,2024-10-03
2434,2024-10-04 05:30:00,41,Fear,2024-10-04,2024-10-04
2435,2024-10-05 05:30:00,49,Neutral,2024-10-05,2024-10-05
2436,2024-10-06 05:30:00,50,Neutral,2024-10-06,2024-10-06
2437,2024-10-07 05:30:00,50,Neutral,2024-10-07,2024-10-07
2438,2024-10-08 05:30:00,49,Neutral,2024-10-08,2024-10-08
2439,2024-10-09 05:30:00,49,Neutral,2024-10-09,2024-10-09
2440,2024-10-10 05:30:00,39,Fear,2024-10-10,2024-10-10
2441,2024-10-11 05:30:00,32,Fear,2024-10-11,2024-10-11
2442,2024-10-12 05:30:00,49,Neutral,2024-10-12,2024-10-12
2443,2024-10-13 05:30:00,50,Neutral,2024-10-13,2024-10-13
2444,2024-10-14 05:30:00,48,Neutral,2024-10-14,2024-10-14
2445,2024-10-15 05:30:00,65,Greed,2024-10-15,2024-10-15
2446,2024-10-16 05:30:00,73,Greed,2024-10-16,2024-10-16
2447,2024-10-17 05:30:00,71,Greed,2024-10-17,2024-10-17
2448,2024-10-18 05:30:00,73,Greed,2024-10-18,2024-10-18
2449,2024-10-19 05:30:00,72,Greed,2024-10-19,2024-10-19
2450,2024-10-20 05:30:00,73,Greed,2024-10-20,2024-10-20
2451,2024-10-21 05:30:00,72,Greed,2024-10-21,2024-10-21
2452,2024-10-22 05:30:00,70,Greed,2024-10-22,2024-10-22
2453,2024-10-23 05:30:00,71,Greed,2024-10-23,2024-10-23
2454,2024-10-24 05:30:00,69,Greed,2024-10-24,2024-10-24
2455,2024-10-25 05:30:00,72,Greed,2024-10-25,2024-10-25
2456,2024-10-27 05:30:00,74,Greed,2024-10-27,2024-10-27
2457,2024-10-28 05:30:00,72,Greed,2024-10-28,2024-10-28
2458,2024-10-29 05:30:00,72,Greed,2024-10-29,2024-10-29
2459,2024-10-30 05:30:00,77,Extreme Greed,2024-10-30,2024-10-30
2460,2024-10-31 05:30:00,77,Extreme Greed,2024-10-31,2024-10-31
2461,2024-11-01 05:30:00,75,Extreme Greed,2024-11-01,2024-11-01
2462,2024-11-02 05:30:00,72,Greed,2024-11-02,2024-11-02
2463,2024-11-03 05:30:00,74,Greed,2024-11-03,2024-11-03
2464,2024-11-04 05:30:00,70,Greed,2024-11-04,2024-11-04
2465,2024-11-05 05:30:00,70,Greed,2024-11-05,2024-11-05
2466,2024-11-06 05:30:00,70,Greed,2024-11-06,2024-11-06
2467,2024-11-07 05:30:00,77,Extreme Greed,2024-11-07,2024-11-07
2468,2024-11-08 05:30:00,75,Extreme Greed,2024-11-08,2024-11-08
2469,2024-11-09 05:30:00,75,Extreme Greed,2024-11-09,2024-11-09
2470,2024-11-10 05:30:00,78,Extreme Greed,2024-11-10,2024-11-10
2471,2024-11-11 05:30:00,76,Extreme Greed,2024-11-11,2024-11-11
2472,2024-11-12 05:30:00,80,Extreme Greed,2024-11-12,2024-11-12
2473,2024-11-13 05:30:00,84,Extreme Greed,2024-11-13,2024-11-13
2474,2024-11-14 05:30:00,88,Extreme Greed,2024-11-14,2024-11-14
2475,2024-11-15 05:30:00,80,Extreme Greed,2024-11-15,2024-11-15
2476,2024-11-16 05:30:00,86,Extreme Greed,2024-11-16,2024-11-16
2477,2024-11-17 05:30:00,90,Extreme Greed,2024-11-17,2024-11-17
2478,2024-11-18 05:30:00,83,Extreme Greed,2024-11-18,2024-11-18
2479,2024-11-19 05:30:00,90,Extreme Greed,2024-11-19,2024-11-19
2480,2024-11-20 05:30:00,83,Extreme Greed,2024-11-20,2024-11-20
2481,2024-11-21 05:30:00,82,Extreme Greed,2024-11-21,2024-11-21
2482,2024-11-22 05:30:00,94,Extreme Greed,2024-11-22,2024-11-22
2483,2024-11-23 05:30:00,93,Extreme Greed,2024-11-23,2024-11-23
2484,2024-11-24 05:30:00,80,Extreme Greed,2024-11-24,2024-11-24
2485,2024-11-25 05:30:00,82,Extreme Greed,2024-11-25,2024-11-25
2486,2024-11-26 05:30:00,79,Extreme Greed,2024-11-26,2024-11-26
2487,2024-11-27 05:30:00,75,Extreme Greed,2024-11-27,2024-11-27
2488,2024-11-28 05:30:00,77,Extreme Greed,2024-11-28,2024-11-28
2489,2024-11-29 05:30:00,78,Extreme Greed,2024-11-29,2024-11-29
2490,2024-11-30 05:30:00,84,Extreme Greed,2024-11-30,2024-11-30
2491,2024-12-01 05:30:00,81,Extreme Greed,2024-12-01,2024-12-01
2492,2024-12-02 05:30:00,80,Extreme Greed,2024-12-02,2024-12-02
2493,2024-12-03 05:30:00,76,Extreme Greed,2024-12-03,2024-12-03
2494,2024-12-04 05:30:00,78,Extreme Greed,2024-12-04,2024-12-04
2495,2024-12-05 05:30:00,84,Extreme Greed,2024-12-05,2024-12-05
2496,2024-12-06 05:30:00,72,Greed,2024-12-06,2024-12-06
2497,2024-12-07 05:30:00,75,Extreme Greed,2024-12-07,2024-12-07
2498,2024-12-08 05:30:00,79,Extreme Greed,2024-12-08,2024-12-08
2499,2024-12-09 05:30:00,78,Extreme Greed,2024-12-09,2024-12-09
2500,2024-12-10 05:30:00,78,Extreme Greed,2024-12-10,2024-12-10
2501,2024-12-11 05:30:00,74,Greed,2024-12-11,2024-12-11
2502,2024-12-12 05:30:00,83,Extreme Greed,2024-12-12,2024-12-12
2503,2024-12-13 05:30:00,76,Extreme Greed,2024-12-13,2024-12-13
2504,2024-12-14 05:30:00,83,Extreme Greed,2024-12-14,2024-12-14
2505,2024-12-15 05:30:00,80,Extreme Greed,2024-12-15,2024-12-15
2506,2024-12-16 05:30:00,83,Extreme Greed,2024-12-16,2024-12-16
2507,2024-12-17 05:30:00,87,Extreme Greed,2024-12-17,2024-12-17
2508,2024-12-18 05:30:00,81,Extreme Greed,2024-12-18,2024-12-18
2509,2024-12-19 05:30:00,75,Extreme Greed,2024-12-19,2024-12-19
2510,2024-12-20 05:30:00,74,Greed,2024-12-20,2024-12-20
2511,2024-12-21 05:30:00,73,Greed,2024-12-21,2024-12-21
2512,2024-12-22 05:30:00,73,Greed,2024-12-22,2024-12-22
2513,2024-12-23 05:30:00,70,Greed,2024-12-23,2024-12-23
2514,2024-12-24 05:30:00,73,Greed,2024-12-24,2024-12-24
2515,2024-12-25 05:30:00,73,Greed,2024-12-25,2024-12-25
2516,2024-12-26 05:30:00,79,Extreme Greed,2024-12-26,2024-12-26
2517,2024-12-27 05:30:00,74,Greed,2024-12-27,2024-12-27
2518,2024-12-28 05:30:00,72,Greed,2024-12-28,2024-12-28
2519,2024-12-29 05:30:00,73,Greed,2024-12-29,2024-12-29
2520,2024-12-30 05:30:00,65,Greed,2024-12-30,2024-12-30
2521,2024-12-31 05:30:00,64,Greed,2024-12-31,2024-12-31
2522,2025-01-01 05:30:00,66,Greed,2025-01-01,2025-01-01
2523,2025-01-02 05:30:00,70,Greed,2025-01-02,2025-01-02
2524,2025-01-03 05:30:00,74,Greed,2025-01-03,2025-01-03
2525,2025-01-04 05:30:00,73,Greed,2025-01-04,2025-01-04
2526,2025-01-05 05:30:00,72,Greed,2025-01-05,2025-01-05
2527,2025-01-06 05:30:00,76,Extreme Greed,2025-01-06,2025-01-06
2528,2025-01-07 05:30:00,78,Extreme Greed,2025-01-07,2025-01-07
2529,2025-01-08 05:30:00,70,Greed,2025-01-08,2025-01-08
2530,2025-01-09 05:30:00,69,Greed,2025-01-09,2025-01-09
2531,2025-01-10 05:30:00,50,Neutral,2025-01-10,2025-01-10
2532,2025-01-11 05:30:00,69,Greed,2025-01-11,2025-01-11
2533,2025-01-12 05:30:00,62,Greed,2025-01-12,2025-01-12
2534,2025-01-13 05:30:00,61,Greed,2025-01-13,2025-01-13
2535,2025-01-14 05:30:00,63,Greed,2025-01-14,2025-01-14
2536,2025-01-15 05:30:00,70,Greed,2025-01-15,2025-01-15
2537,2025-01-16 05:30:00,75,Extreme Greed,2025-01-16,2025-01-16
2538,2025-01-17 05:30:00,75,Extreme Greed,2025-01-17,2025-01-17
2539,2025-01-18 05:30:00,77,Extreme Greed,2025-01-18,2025-01-18
2540,2025-01-19 05:30:00,77,Extreme Greed,2025-01-19,2025-01-19
2541,2025-01-20 05:30:00,76,Extreme Greed,2025-01-20,2025-01-20
2542,2025-01-21 05:30:00,76,Extreme Greed,2025-01-21,2025-01-21
2543,2025-01-22 05:30:00,84,Extreme Greed,2025-01-22,2025-01-22
2544,2025-01-23 05:30:00,75,Extreme Greed,2025-01-23,2025-01-23
2545,2025-01-24 05:30:00,75,Extreme Greed,2025-01-24,2025-01-24
2546,2025-01-25 05:30:00,75,Extreme Greed,2025-01-25,2025-01-25
2547,2025-01-26 05:30:00,73,Greed,2025-01-26,2025-01-26
2548,2025-01-27 05:30:00,71,Greed,2025-01-27,2025-01-27
2549,2025-01-28 05:30:00,72,Greed,2025-01-28,2025-01-28
2550,2025-01-29 05:30:00,72,Greed,2025-01-29,2025-01-29
2551,2025-01-30 05:30:00,70,Greed,2025-01-30,2025-01-30
2552,2025-01-31 05:30:00,76,Extreme Greed,2025-01-31,2025-01-31
2553,2025-02-01 05:30:00,68,Greed,2025-02-01,2025-02-01
2554,2025-02-02 05:30:00,60,Greed,2025-02-02,2025-02-02
2555,2025-02-03 05:30:00,44,Fear,2025-02-03,2025-02-03
2556,2025-02-04 05:30:00,72,Greed,2025-02-04,2025-02-04
2557,2025-02-05 05:30:00,54,Neutral,2025-02-05,2025-02-05
2558,2025-02-06 05:30:00,49,Neutral,2025-02-06,2025-02-06
2559,2025-02-07 05:30:00,44,Fear,2025-02-07,2025-02-07
2560,2025-02-08 05:30:00,44,Fear,2025-02-08,2025-02-08
2561,2025-02-09 05:30:00,46,Neutral,2025-02-09,2025-02-09
2562,2025-02-10 05:30:00,43,Fear,2025-02-10,2025-02-10
2563,2025-02-11 05:30:00,47,Neutral,2025-02-11,2025-02-11
2564,2025-02-12 05:30:00,46,Neutral,2025-02-12,2025-02-12
2565,2025-02-13 05:30:00,50,Neutral,2025-02-13,2025-02-13
2566,2025-02-14 05:30:00,48,Neutral,2025-02-14,2025-02-14
2567,2025-02-15 05:30:00,50,Neutral,2025-02-15,2025-02-15
2568,2025-02-16 05:30:00,54,Neutral,2025-02-16,2025-02-16
2569,2025-02-17 05:30:00,51,Neutral,2025-02-17,2025-02-17
2570,2025-02-18 05:30:00,47,Neutral,2025-02-18,2025-02-18
2571,2025-02-19 05:30:00,44,Fear,2025-02-19,2025-02-19
2572,2025-02-20 05:30:00,49,Neutral,2025-02-20,2025-02-20
2573,2025-02-21 05:30:00,55,Greed,2025-02-21,2025-02-21
2574,2025-02-22 05:30:00,49,Neutral,2025-02-22,2025-02-22
2575,2025-02-23 05:30:00,50,Neutral,2025-02-23,2025-02-23
2576,2025-02-24 05:30:00,49,Neutral,2025-02-24,2025-02-24
2577,2025-02-25 05:30:00,25,Fear,2025-02-25,2025-02-25
2578,2025-02-26 05:30:00,21,Extreme Fear,2025-02-26,2025-02-26
2579,2025-02-27 05:30:00,10,Extreme Fear,2025-02-27,2025-02-27
2580,2025-02-28 05:30:00,16,Extreme Fear,2025-02-28,2025-02-28
2581,2025-03-01 05:30:00,20,Extreme Fear,2025-03-01,2025-03-01
2582,2025-03-02 05:30:00,26,Fear,2025-03-02,2025-03-02
2583,2025-03-03 05:30:00,33,Fear,2025-03-03,2025-03-03
2584,2025-03-04 05:30:00,15,Extreme Fear,2025-03-04,2025-03-04
2585,2025-03-05 05:30:00,20,Extreme Fear,2025-03-05,2025-03-05
2586,2025-03-06 05:30:00,25,Fear,2025-03-06,2025-03-06
2587,2025-03-07 05:30:00,34,Fear,2025-03-07,2025-03-07
2588,2025-03-08 05:30:00,28,Fear,2025-03-08,2025-03-08
2589,2025-03-09 05:30:00,27,Fear,2025-03-09,2025-03-09
2590,2025-03-10 05:30:00,20,Extreme Fear,2025-03-10,2025-03-10
2591,2025-03-11 05:30:00,24,Extreme Fear,2025-03-11,2025-03-11
2592,2025-03-12 05:30:00,34,Fear,2025-03-12,2025-03-12
2593,2025-03-13 05:30:00,45,Neutral,2025-03-13,2025-03-13
2594,2025-03-14 05:30:00,27,Fear,2025-03-14,2025-03-14
2595,2025-03-15 05:30:00,46,Neutral,2025-03-15,2025-03-15
2596,2025-03-16 05:30:00,30,Fear,2025-03-16,2025-03-16
2597,2025-03-17 05:30:00,32,Fear,2025-03-17,2025-03-17
2598,2025-03-18 05:30:00,34,Fear,2025-03-18,2025-03-18
2599,2025-03-19 05:30:00,32,Fear,2025-03-19,2025-03-19
2600,2025-03-20 05:30:00,49,Neutral,2025-03-20,2025-03-20
2601,2025-03-21 05:30:00,31,Fear,2025-03-21,2025-03-21
2602,2025-03-22 05:30:00,32,Fear,2025-03-22,2025-03-22
2603,2025-03-23 05:30:00,30,Fear,2025-03-23,2025-03-23
2604,2025-03-24 05:30:00,45,Neutral,2025-03-24,2025-03-24
2605,2025-03-25 05:30:00,46,Neutral,2025-03-25,2025-03-25
2606,2025-03-26 05:30:00,47,Neutral,2025-03-26,2025-03-26
2607,2025-03-27 05:30:00,40,Fear,2025-03-27,2025-03-27
2608,2025-03-28 05:30:00,44,Fear,2025-03-28,2025-03-28
2609,2025-03-29 05:30:00,26,Fear,2025-03-29,2025-03-29
2610,2025-03-30 05:30:00,32,Fear,2025-03-30,2025-03-30
2611,2025-03-31 05:30:00,34,Fear,2025-03-31,2025-03-31
2612,2025-04-01 05:30:00,34,Fear,2025-04-01,2025-04-01
2613,2025-04-02 05:30:00,44,Fear,2025-04-02,2025-04-02
2614,2025-04-03 05:30:00,25,Fear,2025-04-03,2025-04-03
2615,2025-04-04 05:30:00,28,Fear,2025-04-04,2025-04-04
2616,2025-04-05 05:30:00,30,Fear,2025-04-05,2025-04-05
2617,2025-04-06 05:30:00,34,Fear,2025-04-06,2025-04-06
2618,2025-04-07 05:30:00,23,Extreme Fear,2025-04-07,2025-04-07
2619,2025-04-08 05:30:00,24,Extreme Fear,2025-04-08,2025-04-08
2620,2025-04-09 05:30:00,18,Extreme Fear,2025-04-09,2025-04-09
2621,2025-04-10 05:30:00,39,Fear,2025-04-10,2025-04-10
2622,2025-04-11 05:30:00,25,Fear,2025-04-11,2025-04-11
2623,2025-04-12 05:30:00,43,Fear,2025-04-12,2025-04-12
2624,2025-04-13 05:30:00,45,Neutral,2025-04-13,2025-04-13
2625,2025-04-14 05:30:00,31,Fear,2025-04-14,2025-04-14
2626,2025-04-15 05:30:00,38,Fear,2025-04-15,2025-04-15
2627,2025-04-16 05:30:00,29,Fear,2025-04-16,2025-04-16
2628,2025-04-17 05:30:00,30,Fear,2025-04-17,2025-04-17
2629,2025-04-18 05:30:00,33,Fear,2025-04-18,2025-04-18
2630,2025-04-19 05:30:00,32,Fear,2025-04-19,2025-04-19
2631,2025-04-20 05:30:00,37,Fear,2025-04-20,2025-04-20
2632,2025-04-21 05:30:00,39,Fear,2025-04-21,2025-04-21
2633,2025-04-22 05:30:00,47,Neutral,2025-04-22,2025-04-22
2634,2025-04-23 05:30:00,72,Greed,2025-04-23,2025-04-23
2635,2025-04-24 05:30:00,63,Greed,2025-04-24,2025-04-24
2636,2025-04-25 05:30:00,60,Greed,2025-04-25,2025-04-25
2637,2025-04-26 05:30:00,65,Greed,2025-04-26,2025-04-26
